id,course_platform
20633,DataCamp
20634,Other
20635,Other
20636,University Courses (resulting in a university degree)
20636,Kaggle Learn Courses
20636,Fast.ai
20637,University Courses (resulting in a university degree)
20637,Fast.ai
20638,Coursera
20638,DataCamp
20639,University Courses (resulting in a university degree)
20640,Coursera
20641,Coursera
20641,University Courses (resulting in a university degree)
20641,edX
20642,Kaggle Learn Courses
20642,Coursera
20642,University Courses (resulting in a university degree)
20642,edX
20643,Coursera
20644,DataCamp
20644,Kaggle Learn Courses
20645,DataCamp
20646,Other
20646,Coursera
20646,University Courses (resulting in a university degree)
20647,Other
20647,Udemy
20647,DataCamp
20648,Coursera
20648,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20649,Other
20649,Coursera
20649,University Courses (resulting in a university degree)
20649,DataCamp
20649,edX
20650,Coursera
20650,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20651,Udemy
20651,DataCamp
20651,University Courses (resulting in a university degree)
20652,Udemy
20653,Other
20654,Kaggle Learn Courses
20654,Other
20655,Coursera
20655,DataCamp
20656,edX
20656,Udemy
20656,DataCamp
20657,Udemy
20657,Other
20657,Kaggle Learn Courses
20658,Udemy
20658,LinkedIn Learning
20659,University Courses (resulting in a university degree)
20659,Udemy
20661,University Courses (resulting in a university degree)
20662,LinkedIn Learning
20662,Kaggle Learn Courses
20662,DataCamp
20663,University Courses (resulting in a university degree)
20663,edX
20663,Coursera
20664,Coursera
20665,Coursera
20665,Fast.ai
20666,University Courses (resulting in a university degree)
20667,University Courses (resulting in a university degree)
20667,DataCamp
20667,edX
20668,Udacity
20668,Udemy
20668,University Courses (resulting in a university degree)
20669,Udemy
20670,Other
20670,Coursera
20670,Udemy
20670,DataCamp
20670,LinkedIn Learning
20670,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20671,DataCamp
20671,Kaggle Learn Courses
20671,Other
20672,Fast.ai
20672,University Courses (resulting in a university degree)
20672,DataCamp
20672,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20672,Udemy
20672,Coursera
20672,edX
20673,Other
20673,University Courses (resulting in a university degree)
20674,Other
20675,Udacity
20676,Fast.ai
20676,DataCamp
20676,Coursera
20676,Udacity
20676,Kaggle Learn Courses
20676,University Courses (resulting in a university degree)
20676,Udemy
20676,LinkedIn Learning
20676,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20676,edX
20679,University Courses (resulting in a university degree)
20680,Kaggle Learn Courses
20683,Kaggle Learn Courses
20683,DataCamp
20685,DataCamp
20685,Coursera
20685,University Courses (resulting in a university degree)
20685,LinkedIn Learning
20685,Udemy
20685,Kaggle Learn Courses
20685,Udacity
20686,Coursera
20687,Coursera
20687,Udemy
20687,Kaggle Learn Courses
20687,edX
20687,DataCamp
20687,Udacity
20688,Kaggle Learn Courses
20688,Udemy
20688,Udacity
20688,University Courses (resulting in a university degree)
20690,Other
20694,Udemy
20695,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20695,Other
20695,LinkedIn Learning
20695,University Courses (resulting in a university degree)
20695,Coursera
20697,Udacity
20697,DataCamp
20697,edX
20697,Udemy
20697,Kaggle Learn Courses
20698,Kaggle Learn Courses
20700,Kaggle Learn Courses
20701,Other
20703,Coursera
20703,Udemy
20703,University Courses (resulting in a university degree)
20703,DataCamp
20704,Coursera
20704,DataCamp
20704,edX
20704,University Courses (resulting in a university degree)
20705,Coursera
20706,Coursera
20706,edX
20706,DataCamp
20706,Kaggle Learn Courses
20706,Udemy
20706,Udacity
20707,Kaggle Learn Courses
20708,Other
20709,Other
20710,Udemy
20711,University Courses (resulting in a university degree)
20711,DataCamp
20712,Other
20712,Kaggle Learn Courses
20713,University Courses (resulting in a university degree)
20714,Coursera
20715,University Courses (resulting in a university degree)
20716,Other
20717,Kaggle Learn Courses
20717,Coursera
20717,University Courses (resulting in a university degree)
20717,edX
20718,Other
20718,Udemy
20719,University Courses (resulting in a university degree)
20720,Coursera
20720,Other
20720,Kaggle Learn Courses
20721,Udemy
20721,University Courses (resulting in a university degree)
20722,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20722,Kaggle Learn Courses
20722,DataCamp
20723,edX
20723,University Courses (resulting in a university degree)
20723,Coursera
20723,Kaggle Learn Courses
20724,Fast.ai
20724,LinkedIn Learning
20724,University Courses (resulting in a university degree)
20724,edX
20724,Udemy
20724,DataCamp
20724,Udacity
20724,Kaggle Learn Courses
20724,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20724,Coursera
20725,Coursera
20725,edX
20727,Other
20727,University Courses (resulting in a university degree)
20728,Kaggle Learn Courses
20729,Coursera
20729,Kaggle Learn Courses
20730,edX
20730,Coursera
20730,DataCamp
20731,Kaggle Learn Courses
20732,Other
20732,University Courses (resulting in a university degree)
20733,LinkedIn Learning
20733,Kaggle Learn Courses
20733,University Courses (resulting in a university degree)
20733,Coursera
20733,edX
20733,Udacity
20734,Kaggle Learn Courses
20734,DataCamp
20734,University Courses (resulting in a university degree)
20735,Coursera
20735,Udemy
20736,University Courses (resulting in a university degree)
20737,Coursera
20737,edX
20737,Udemy
20737,DataCamp
20737,Kaggle Learn Courses
20737,University Courses (resulting in a university degree)
20738,DataCamp
20738,Kaggle Learn Courses
20739,DataCamp
20739,Coursera
20739,Udacity
20739,Udemy
20740,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20740,DataCamp
20740,Kaggle Learn Courses
20741,Udemy
20741,Coursera
20741,Kaggle Learn Courses
20742,Kaggle Learn Courses
20742,Coursera
20743,Udemy
20743,University Courses (resulting in a university degree)
20744,Coursera
20744,Udemy
20745,University Courses (resulting in a university degree)
20746,University Courses (resulting in a university degree)
20747,University Courses (resulting in a university degree)
20748,University Courses (resulting in a university degree)
20749,University Courses (resulting in a university degree)
20750,Coursera
20750,University Courses (resulting in a university degree)
20750,Kaggle Learn Courses
20750,Udemy
20751,Udemy
20751,Coursera
20751,University Courses (resulting in a university degree)
20752,Coursera
20752,University Courses (resulting in a university degree)
20752,edX
20752,Udemy
20754,Kaggle Learn Courses
20754,University Courses (resulting in a university degree)
20754,LinkedIn Learning
20755,Other
20755,Kaggle Learn Courses
20757,Coursera
20758,Udemy
20758,Kaggle Learn Courses
20759,Udemy
20759,edX
20759,Coursera
20760,University Courses (resulting in a university degree)
20761,University Courses (resulting in a university degree)
20761,DataCamp
20761,Coursera
20761,Udemy
20761,Fast.ai
20762,Udacity
20762,Kaggle Learn Courses
20762,Coursera
20764,Udemy
20764,Kaggle Learn Courses
20764,Coursera
20765,Other
20766,Coursera
20766,DataCamp
20767,Udemy
20767,Other
20768,University Courses (resulting in a university degree)
20768,Coursera
20769,Udemy
20770,Other
20771,Other
20773,Coursera
20774,Other
20774,University Courses (resulting in a university degree)
20776,University Courses (resulting in a university degree)
20777,University Courses (resulting in a university degree)
20778,LinkedIn Learning
20778,Kaggle Learn Courses
20778,Udemy
20778,Coursera
20779,Coursera
20779,Kaggle Learn Courses
20779,University Courses (resulting in a university degree)
20780,Kaggle Learn Courses
20780,LinkedIn Learning
20780,Other
20781,DataCamp
20781,Coursera
20781,Kaggle Learn Courses
20782,LinkedIn Learning
20784,LinkedIn Learning
20784,edX
20784,University Courses (resulting in a university degree)
20784,Coursera
20785,Coursera
20786,Kaggle Learn Courses
20788,edX
20788,Udemy
20788,Kaggle Learn Courses
20788,LinkedIn Learning
20788,DataCamp
20789,Udacity
20789,Kaggle Learn Courses
20789,DataCamp
20790,DataCamp
20791,Coursera
20791,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20791,Udemy
20791,Kaggle Learn Courses
20792,Kaggle Learn Courses
20792,University Courses (resulting in a university degree)
20793,Coursera
20794,Udemy
20795,Udemy
20795,LinkedIn Learning
20795,Coursera
20795,DataCamp
20796,Coursera
20796,DataCamp
20796,LinkedIn Learning
20796,Udacity
20797,University Courses (resulting in a university degree)
20797,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20797,Kaggle Learn Courses
20798,Coursera
20798,Kaggle Learn Courses
20799,Udemy
20799,Coursera
20800,DataCamp
20800,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20800,Udacity
20801,Other
20802,Udemy
20802,edX
20804,DataCamp
20804,Kaggle Learn Courses
20805,DataCamp
20805,Coursera
20805,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20805,Kaggle Learn Courses
20806,University Courses (resulting in a university degree)
20806,Other
20807,Coursera
20808,Udacity
20808,Coursera
20808,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20808,Kaggle Learn Courses
20808,Udemy
20808,Fast.ai
20810,University Courses (resulting in a university degree)
20810,Udemy
20810,edX
20810,Coursera
20810,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20810,Fast.ai
20811,University Courses (resulting in a university degree)
20811,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20811,Udemy
20812,University Courses (resulting in a university degree)
20812,Coursera
20814,Coursera
20817,DataCamp
20817,Udemy
20817,Other
20818,Coursera
20818,University Courses (resulting in a university degree)
20818,Fast.ai
20819,Other
20820,Kaggle Learn Courses
20820,Other
20821,Other
20821,Udemy
20821,DataCamp
20821,edX
20821,University Courses (resulting in a university degree)
20822,Udacity
20822,DataCamp
20823,Other
20824,Coursera
20824,Udemy
20825,Other
20826,Kaggle Learn Courses
20826,Other
20828,Udemy
20828,edX
20828,Kaggle Learn Courses
20828,Coursera
20828,DataCamp
20829,Kaggle Learn Courses
20830,University Courses (resulting in a university degree)
20830,Other
20831,Coursera
20831,Udemy
20831,LinkedIn Learning
20832,University Courses (resulting in a university degree)
20834,Udemy
20834,University Courses (resulting in a university degree)
20834,Udacity
20834,Coursera
20834,Other
20834,Fast.ai
20834,edX
20835,LinkedIn Learning
20835,DataCamp
20835,Kaggle Learn Courses
20836,Coursera
20836,edX
20836,Udemy
20836,LinkedIn Learning
20836,University Courses (resulting in a university degree)
20836,DataCamp
20836,Kaggle Learn Courses
20836,Udacity
20837,edX
20837,LinkedIn Learning
20837,Kaggle Learn Courses
20837,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20837,University Courses (resulting in a university degree)
20837,Fast.ai
20837,Other
20837,Coursera
20837,DataCamp
20838,Kaggle Learn Courses
20838,Other
20838,Coursera
20838,LinkedIn Learning
20840,Other
20840,University Courses (resulting in a university degree)
20841,Coursera
20841,Udemy
20842,Other
20844,Udemy
20844,Coursera
20845,Udacity
20846,University Courses (resulting in a university degree)
20846,Udemy
20847,Udacity
20847,Coursera
20848,University Courses (resulting in a university degree)
20849,University Courses (resulting in a university degree)
20850,Kaggle Learn Courses
20851,University Courses (resulting in a university degree)
20852,University Courses (resulting in a university degree)
20852,Coursera
20852,Kaggle Learn Courses
20854,Coursera
20855,Kaggle Learn Courses
20855,University Courses (resulting in a university degree)
20855,Udemy
20855,Coursera
20856,DataCamp
20857,University Courses (resulting in a university degree)
20858,Coursera
20859,DataCamp
20859,LinkedIn Learning
20860,University Courses (resulting in a university degree)
20861,Fast.ai
20861,Other
20861,Coursera
20861,Udacity
20862,University Courses (resulting in a university degree)
20862,Coursera
20862,Udemy
20863,University Courses (resulting in a university degree)
20864,Other
20865,Udemy
20866,University Courses (resulting in a university degree)
20867,DataCamp
20868,Other
20868,Coursera
20869,edX
20870,Other
20871,Udemy
20871,University Courses (resulting in a university degree)
20872,University Courses (resulting in a university degree)
20873,Coursera
20873,University Courses (resulting in a university degree)
20873,Kaggle Learn Courses
20874,University Courses (resulting in a university degree)
20875,University Courses (resulting in a university degree)
20875,Kaggle Learn Courses
20876,Kaggle Learn Courses
20877,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20878,Udemy
20880,Kaggle Learn Courses
20880,Coursera
20880,LinkedIn Learning
20880,University Courses (resulting in a university degree)
20880,Udemy
20881,Fast.ai
20881,Coursera
20881,University Courses (resulting in a university degree)
20881,Kaggle Learn Courses
20881,Udemy
20881,DataCamp
20881,LinkedIn Learning
20881,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20882,University Courses (resulting in a university degree)
20883,Udemy
20883,LinkedIn Learning
20884,Udemy
20884,Coursera
20884,Fast.ai
20884,University Courses (resulting in a university degree)
20884,DataCamp
20885,Coursera
20885,University Courses (resulting in a university degree)
20886,Udemy
20886,edX
20886,DataCamp
20886,University Courses (resulting in a university degree)
20887,University Courses (resulting in a university degree)
20887,Other
20887,Udemy
20888,Udemy
20889,LinkedIn Learning
20889,Kaggle Learn Courses
20890,Kaggle Learn Courses
20890,Udemy
20890,University Courses (resulting in a university degree)
20890,Coursera
20891,Kaggle Learn Courses
20892,Coursera
20892,Udemy
20892,University Courses (resulting in a university degree)
20893,Coursera
20893,Udemy
20895,University Courses (resulting in a university degree)
20896,LinkedIn Learning
20897,Other
20897,Udemy
20897,Kaggle Learn Courses
20898,University Courses (resulting in a university degree)
20898,Kaggle Learn Courses
20899,Udemy
20899,DataCamp
20899,Udacity
20899,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20900,Other
20901,Coursera
20901,edX
20901,University Courses (resulting in a university degree)
20903,DataCamp
20903,Coursera
20904,Coursera
20905,DataCamp
20905,Udacity
20905,Coursera
20905,Udemy
20906,Udemy
20907,Fast.ai
