id,framework
19824,  TensorFlow 
19824,  Scikit-learn 
19824, Xgboost 
19825, Xgboost 
19825,  Scikit-learn 
19825, Keras 
19825, Tidymodels 
19829,Other
19830,  Scikit-learn 
19832,  Scikit-learn 
19833,Other
19833, PyTorch 
19834,  Scikit-learn 
19834, Keras 
19834,  TensorFlow 
19836, Keras 
19836,  TensorFlow 
19836,  Scikit-learn 
19837, Tidymodels 
19837, Keras 
19837, PyTorch 
19837,  Scikit-learn 
19837, Xgboost 
19838,  Scikit-learn 
19841,  Scikit-learn 
19841, PyTorch 
19841,  TensorFlow 
19841, Keras 
19842,  TensorFlow 
19844, LightGBM 
19844, PyTorch 
19849,  Scikit-learn 
19853,  TensorFlow 
19853, Xgboost 
19853,  Scikit-learn 
19853, Keras 
19854, Huggingface 
19854,  TensorFlow 
19858,  TensorFlow 
19858,  Scikit-learn 
19858, PyTorch 
19858, Keras 
19862,  Scikit-learn 
19862, PyTorch 
19862, Xgboost 
19862, Fast.ai 
19862, LightGBM 
19862, Huggingface 
19863,  Scikit-learn 
19864, Xgboost 
19864,  Scikit-learn 
19866,  Scikit-learn 
19866, Keras 
19866,  TensorFlow 
19868, PyTorch 
19869,  Scikit-learn 
19871,Other
19872, Caret 
19872,  Scikit-learn 
19872,  TensorFlow 
19872, Xgboost 
19872, PyTorch 
19872, Keras 
19873,  TensorFlow 
19873,  Scikit-learn 
19873, Huggingface 
19873, PyTorch 
19873, LightGBM 
19873, Keras 
19873, Xgboost 
19873, CatBoost 
19874,  Scikit-learn 
19875,  Scikit-learn 
19876, Keras 
19876, Huggingface 
19876, LightGBM 
19876,  TensorFlow 
19876,  Scikit-learn 
19876, Xgboost 
19878,  TensorFlow 
19878, Keras 
19878,  Scikit-learn 
19880, LightGBM 
19880,  Scikit-learn 
19880, PyTorch 
19880,  TensorFlow 
19880, Xgboost 
19880, CatBoost 
19883,  TensorFlow 
19883, PyTorch 
19883, Keras 
19883,  Scikit-learn 
19883, Huggingface 
19884, Huggingface 
19884, LightGBM 
19884,  TensorFlow 
19884, PyTorch 
19884, Xgboost 
19884, Tidymodels 
19884, Fast.ai 
19884, CatBoost 
19884,  Scikit-learn 
19884, Keras 
19884, Caret 
19885,  Scikit-learn 
19885, Keras 
19885,  TensorFlow 
19886, PyTorch Lightning 
19886, Huggingface 
19886,  Scikit-learn 
19886, PyTorch 
19888, Caret 
19889,  TensorFlow 
19889, PyTorch 
19889, CatBoost 
19890, PyTorch Lightning 
19891, Keras 
19891,  TensorFlow 
19891, PyTorch 
19892,  Scikit-learn 
19892, PyTorch 
19892,  TensorFlow 
19895,  TensorFlow 
19895, Keras 
19897, Huggingface 
19897,  Scikit-learn 
19897, PyTorch 
19898, Keras 
19898,  TensorFlow 
19902, CatBoost 
19902,  Scikit-learn 
19902,  TensorFlow 
19902, Keras 
19902, LightGBM 
19904,  TensorFlow 
19904, Fast.ai 
19907,  TensorFlow 
19907,  Scikit-learn 
19907, Keras 
19907, Xgboost 
19909,  Scikit-learn 
19910,  Scikit-learn 
19910,  TensorFlow 
19910, Keras 
19910, PyTorch 
19913, PyTorch 
19913, Huggingface 
19913, PyTorch Lightning 
19913,  TensorFlow 
19913, LightGBM 
19913,  Scikit-learn 
19913, CatBoost 
19913, Xgboost 
19913, Keras 
19915,  Scikit-learn 
19916,  Scikit-learn 
19919,  Scikit-learn 
19919, Caret 
19919,  TensorFlow 
19923, PyTorch 
19924,  Scikit-learn 
19924,  TensorFlow 
19927, Xgboost 
19927,  Scikit-learn 
19927, Keras 
19928,  Scikit-learn 
19928,  TensorFlow 
19929,  Scikit-learn 
19929, Keras 
19929, PyTorch Lightning 
19929, Xgboost 
19929, LightGBM 
19929,  TensorFlow 
19929, PyTorch 
19929, CatBoost 
19930,  TensorFlow 
19930, PyTorch 
19930,  Scikit-learn 
19930, Keras 
19931,  TensorFlow 
19932,  TensorFlow 
19932,  Scikit-learn 
19932, Keras 
19934, Keras 
19934,  Scikit-learn 
19934,  TensorFlow 
19935, Keras 
19935, Huggingface 
19935,  TensorFlow 
19937, Xgboost 
19937,  TensorFlow 
19937, Keras 
19937,  Scikit-learn 
19937, PyTorch 
19938,  Scikit-learn 
19938, CatBoost 
19940,  TensorFlow 
19940, PyTorch 
19940, PyTorch Lightning 
19940,  Scikit-learn 
19941, Keras 
19941,  TensorFlow 
19941,  Scikit-learn 
19941, PyTorch 
19944,  Scikit-learn 
19945,  Scikit-learn 
19947, Keras 
19947, Xgboost 
19947,  TensorFlow 
19947,  Scikit-learn 
19949,  TensorFlow 
19949, Keras 
19949,  Scikit-learn 
19950,  Scikit-learn 
19955, Keras 
19955,  Scikit-learn 
19955, LightGBM 
19955,  TensorFlow 
19955, PyTorch 
19955, Xgboost 
19956,  Scikit-learn 
19957,  Scikit-learn 
19957,  TensorFlow 
19958, Keras 
19959,  Scikit-learn 
19959, Keras 
19959,  TensorFlow 
19961, Huggingface 
19961, Keras 
19961, Xgboost 
19961,  TensorFlow 
19961,  Scikit-learn 
19962,  Scikit-learn 
19963, PyTorch 
19963,  Scikit-learn 
19963,  TensorFlow 
19963, Keras 
19963, Xgboost 
19965,  TensorFlow 
19965,  Scikit-learn 
19965, Keras 
19966,  Scikit-learn 
19966, Keras 
19966,  TensorFlow 
19966, Xgboost 
19968,  Scikit-learn 
19970,  Scikit-learn 
19971,  Scikit-learn 
19971, Tidymodels 
19971,  TensorFlow 
19971, Keras 
19971, Caret 
19972, Xgboost 
19972, Keras 
19972, LightGBM 
19972,  TensorFlow 
19972,  Scikit-learn 
19973,  Scikit-learn 
19973, PyTorch 
19973,  TensorFlow 
19973, Huggingface 
19973, Keras 
19974,  Scikit-learn 
19974, CatBoost 
19975,  Scikit-learn 
19981,  Scikit-learn 
19981, PyTorch Lightning 
19981,  TensorFlow 
19984, PyTorch 
19984,  Scikit-learn 
19984,  TensorFlow 
19984, Xgboost 
19985, LightGBM 
19985, Tidymodels 
19985, Xgboost 
19986,  Scikit-learn 
19989,  Scikit-learn 
19989,  TensorFlow 
19989, Keras 
19991,  Scikit-learn 
19991,  TensorFlow 
19991, PyTorch Lightning 
19991, Xgboost 
19991, Keras 
19991, JAX 
19993,  Scikit-learn 
19993,  TensorFlow 
19994,Other
19997, Tidymodels 
19997,Other
19997,  Scikit-learn 
19998,  Scikit-learn 
19998,  TensorFlow 
19999, CatBoost 
19999,  Scikit-learn 
19999, Xgboost 
20000, Keras 
20000,  TensorFlow 
20000, PyTorch 
20000,  Scikit-learn 
20001, PyTorch Lightning 
20001,  TensorFlow 
20001, PyTorch 
20001,  Scikit-learn 
20001, Xgboost 
20001, Keras 
20004, Keras 
20004,  Scikit-learn 
20009, Xgboost 
20009, Keras 
20009,  Scikit-learn 
20012, PyTorch 
20012,  TensorFlow 
20012, PyTorch Lightning 
20012, Xgboost 
20012,  Scikit-learn 
20012, Keras 
20012,Other
20014, Huggingface 
20014,  Scikit-learn 
20019,  TensorFlow 
20019, Keras 
20019,  Scikit-learn 
20020,  Scikit-learn 
20021,  TensorFlow 
20021, Keras 
20022,  TensorFlow 
20022,  Scikit-learn 
20022, Keras 
20023,  Scikit-learn 
20023, CatBoost 
20023,  TensorFlow 
20023, Keras 
20023, Xgboost 
20024,  TensorFlow 
20024, Xgboost 
20024,  Scikit-learn 
20024, Keras 
20029,  TensorFlow 
20029,  Scikit-learn 
20029, Keras 
20030,  Scikit-learn 
20031, Xgboost 
20031, LightGBM 
20031,  Scikit-learn 
20031, CatBoost 
20031,  TensorFlow 
20031, Huggingface 
20031, PyTorch 
20031, Keras 
20036,  Scikit-learn 
20036,  TensorFlow 
20036, Xgboost 
20037,Other
20039, Keras 
20039, Huggingface 
20039,  TensorFlow 
20039,  Scikit-learn 
20041,  Scikit-learn 
20041, Xgboost 
20041, LightGBM 
20045, PyTorch Lightning 
20045,  TensorFlow 
20045, Fast.ai 
20045, PyTorch 
20045, Huggingface 
20045,  Scikit-learn 
20045, Keras 
20049, PyTorch 
20049,  TensorFlow 
20049, Keras 
20049,  Scikit-learn 
20050, Xgboost 
20050,  Scikit-learn 
20050, PyTorch 
20050,  TensorFlow 
20050, Keras 
20053, PyTorch 
20053,  Scikit-learn 
20053,  TensorFlow 
20056,  Scikit-learn 
20057, Xgboost 
20057, PyTorch 
20057,  Scikit-learn 
20057, Keras 
20057,  TensorFlow 
20059, CatBoost 
20059,  Scikit-learn 
20059, Xgboost 
20059, LightGBM 
20062,  TensorFlow 
20062, Keras 
20062,  Scikit-learn 
20066, PyTorch 
20067,  TensorFlow 
20067, PyTorch 
20067, Xgboost 
20067, Keras 
20067,  Scikit-learn 
20070,  Scikit-learn 
20071,  TensorFlow 
20071,  Scikit-learn 
20071, Keras 
20072, Keras 
20072,  TensorFlow 
20072, PyTorch 
20072,  Scikit-learn 
20073, JAX 
20073, PyTorch 
20073,  Scikit-learn 
20073, LightGBM 
20073, CatBoost 
20073, Xgboost 
20074, Xgboost 
20074, Fast.ai 
20074,  Scikit-learn 
20074, Tidymodels 
20074,  TensorFlow 
20075,  Scikit-learn 
20076, Keras 
20076,  Scikit-learn 
20076,  TensorFlow 
20076, PyTorch 
20077,  TensorFlow 
20078,  Scikit-learn 
20080,  TensorFlow 
20080, Keras 
20080,  Scikit-learn 
20081,  Scikit-learn 
20081,Other
20082,  Scikit-learn 
20082, Keras 
20083,  Scikit-learn 
20083, PyTorch 
20083, Fast.ai 
20085,  Scikit-learn 
20086,  Scikit-learn 
20087, Xgboost 
20087,  TensorFlow 
20087,  Scikit-learn 
20090, Xgboost 
20090,  Scikit-learn 
20090, LightGBM 
20092, Caret 
20093,  TensorFlow 
20093,  Scikit-learn 
20094,  Scikit-learn 
20096, Xgboost 
20096, CatBoost 
20096,  Scikit-learn 
20096, LightGBM 
20097,  Scikit-learn 
20097, CatBoost 
20097, Xgboost 
20097, LightGBM 
20097,  TensorFlow 
20097, PyTorch 
20097, Keras 
20099, PyTorch 
20099, JAX 
20099, LightGBM 
20100,  Scikit-learn 
20100, Xgboost 
20100, PyTorch 
20100,  TensorFlow 
20101, CatBoost 
20101, PyTorch 
20101,  Scikit-learn 
20104,  Scikit-learn 
20106,  Scikit-learn 
20107,  TensorFlow 
20107,  Scikit-learn 
20107, Keras 
20108,  Scikit-learn 
20108, PyTorch 
20110, Xgboost 
20110,  Scikit-learn 
20111,  Scikit-learn 
20111, Xgboost 
20111,  TensorFlow 
20111, Keras 
20111, PyTorch 
20113,  TensorFlow 
20113, Keras 
20113, PyTorch 
20113,  Scikit-learn 
20114,  Scikit-learn 
20114, Fast.ai 
20114, Huggingface 
20114, PyTorch 
20115,  Scikit-learn 
20115,  TensorFlow 
20115, PyTorch 
20115, Keras 
20116,  Scikit-learn 
20117,  Scikit-learn 
20118,  Scikit-learn 
20119,  Scikit-learn 
20119, Xgboost 
20119, Keras 
20124, Xgboost 
20124,  Scikit-learn 
20124,  TensorFlow 
20125, Keras 
20125, LightGBM 
20125,  TensorFlow 
20126, LightGBM 
20126,  Scikit-learn 
20126, Xgboost 
20126, Keras 
20126, PyTorch 
20126,  TensorFlow 
20127, Keras 
20127, PyTorch 
20127,  TensorFlow 
20127,  Scikit-learn 
20127, Xgboost 
20128, Keras 
20128,  Scikit-learn 
20129,  Scikit-learn 
20130,  Scikit-learn 
20130, Xgboost 
20130, Keras 
20130,  TensorFlow 
20134,  Scikit-learn 
20135,  Scikit-learn 
20135, CatBoost 
20135, PyTorch 
20138, LightGBM 
20138, Xgboost 
20138, Keras 
20138, Caret 
20138, PyTorch 
20138,  TensorFlow 
20140,  Scikit-learn 
20143,  Scikit-learn 
20144,  Scikit-learn 
20144,  TensorFlow 
20144, PyTorch 
20146,  Scikit-learn 
20146, Keras 
20146,  TensorFlow 
20146, PyTorch 
20147, PyTorch 
20148,  Scikit-learn 
20149,  Scikit-learn 
20149, Xgboost 
20149, PyTorch 
20149,  TensorFlow 
20149, PyTorch Lightning 
20149, Keras 
20152,  Scikit-learn 
20154,Other
20155,  Scikit-learn 
20157,  Scikit-learn 
20157,  TensorFlow 
20157, Xgboost 
20157, PyTorch 
20157, Keras 
20158, PyTorch 
20158,  TensorFlow 
20158, Keras 
20158, PyTorch Lightning 
20160,  Scikit-learn 
20163,  Scikit-learn 
20164,  TensorFlow 
20164, Keras 
20164, PyTorch 
20165,  Scikit-learn 
20167,  Scikit-learn 
20169, Tidymodels 
20169, Huggingface 
20169,  TensorFlow 
20169, CatBoost 
20169, Keras 
20169, Fast.ai 
20169,  Scikit-learn 
20169, Xgboost 
20169, LightGBM 
20169, PyTorch 
20171,Other
20172,  Scikit-learn 
20172,  TensorFlow 
20172, Xgboost 
20173,  TensorFlow 
20174,  TensorFlow 
20174, Keras 
20174,  Scikit-learn 
20175,  TensorFlow 
20175, Huggingface 
20175, LightGBM 
20175,  Scikit-learn 
20175, Keras 
20176, PyTorch 
20177,  Scikit-learn 
20177, Keras 
20177,  TensorFlow 
20177, Xgboost 
20177, Caret 
20183, PyTorch 
20183, Keras 
20183,  Scikit-learn 
20184,  Scikit-learn 
20185,  TensorFlow 
20185,  Scikit-learn 
20186,  TensorFlow 
20186, Keras 
20186, Xgboost 
20186,  Scikit-learn 
20187,  Scikit-learn 
20188,  Scikit-learn 
20189,Other
20190,  TensorFlow 
20190, PyTorch Lightning 
20190, PyTorch 
20190, Keras 
20190,  Scikit-learn 
20190, Xgboost 
20191, Xgboost 
20191, PyTorch 
20191,  Scikit-learn 
20191, CatBoost 
20191, LightGBM 
20192,  Scikit-learn 
20192, Keras 
20192,  TensorFlow 
20194, PyTorch Lightning 
20194, PyTorch 
20195, Xgboost 
20195,  Scikit-learn 
20196, PyTorch 
20197,  TensorFlow 
20197, Keras 
20197,  Scikit-learn 
20197, PyTorch 
20198,  Scikit-learn 
20198, Xgboost 
20198, PyTorch 
20198, Huggingface 
20198,  TensorFlow 
20199, Caret 
20200,  Scikit-learn 
20201,  TensorFlow 
20201, Xgboost 
20201,  Scikit-learn 
20201, Keras 
20201, PyTorch 
20202,  Scikit-learn 
20202,  TensorFlow 
20202, Keras 
20202, PyTorch 
20204, Keras 
20204,  TensorFlow 
20204,  Scikit-learn 
20206,  Scikit-learn 
20206,  TensorFlow 
20206, Keras 
20206, PyTorch 
20207, Xgboost 
20207, PyTorch 
20207,  Scikit-learn 
20209,  Scikit-learn 
20209, Keras 
20209,  TensorFlow 
20209, PyTorch 
20210, Xgboost 
20210, Keras 
20210,  Scikit-learn 
20210, PyTorch 
20210, CatBoost 
20210,  TensorFlow 
20211, Keras 
20211,  Scikit-learn 
20211,  TensorFlow 
20214,  TensorFlow 
20214, Keras 
20214,  Scikit-learn 
20215,  Scikit-learn 
20215, Keras 
20215,  TensorFlow 
20217,  TensorFlow 
20217,  Scikit-learn 
20217, Keras 
20221,  Scikit-learn 
20221,  TensorFlow 
20221, Xgboost 
20221, PyTorch 
20223,  Scikit-learn 
20223,  TensorFlow 
20225, PyTorch 
20225,  TensorFlow 
20226, PyTorch Lightning 
20226, PyTorch 
20227,  Scikit-learn 
20229, Caret 
20229,  Scikit-learn 
20230, Huggingface 
20230, Caret 
20230, Keras 
20230,  Scikit-learn 
20230, Xgboost 
20231, PyTorch 
20232,  TensorFlow 
20232, Xgboost 
20235, PyTorch 
20235,  Scikit-learn 
20235,  TensorFlow 
20237, Keras 
20237, PyTorch Lightning 
20237,  TensorFlow 
20237, PyTorch 
20238,  Scikit-learn 
20238, PyTorch 
20238,  TensorFlow 
20238, Keras 
20239,  Scikit-learn 
20241,  TensorFlow 
20241, Xgboost 
20241,  Scikit-learn 
20242, Keras 
20242,  Scikit-learn 
20242,  TensorFlow 
20244, Keras 
20244,  Scikit-learn 
20244,  TensorFlow 
20244, Xgboost 
20246, Caret 
20248, Xgboost 
20248,  Scikit-learn 
20248, PyTorch 
20248, Caret 
20248,  TensorFlow 
20249, Keras 
20249,  TensorFlow 
20249, Xgboost 
20249,  Scikit-learn 
20251,  Scikit-learn 
20253, PyTorch 
20253, PyTorch Lightning 
20254,  Scikit-learn 
20256,  Scikit-learn 
20256, Xgboost 
20256,  TensorFlow 
20256, Keras 
20257, Keras 
20257,  TensorFlow 
20257, PyTorch 
20257,  Scikit-learn 
20258, Xgboost 
20258, LightGBM 
20258,  Scikit-learn 
20258, PyTorch Lightning 
20258, Keras 
20258, Huggingface 
20259, PyTorch 
20259,  TensorFlow 
20259, Keras 
20259, CatBoost 
20259,  Scikit-learn 
20259, Xgboost 
20260, Xgboost 
20260,  TensorFlow 
20260, Caret 
20260,  Scikit-learn 
20261, LightGBM 
20261, CatBoost 
20261,  Scikit-learn 
20263, Caret 
20263,  Scikit-learn 
20263, Keras 
20263,  TensorFlow 
20263, LightGBM 
20263, CatBoost 
20263, Xgboost 
20267,  Scikit-learn 
20267, Keras 
20268,  TensorFlow 
20268,  Scikit-learn 
20269, LightGBM 
20272,  Scikit-learn 
20272,  TensorFlow 
20272, JAX 
20273,  Scikit-learn 
20273,  TensorFlow 
20273, Keras 
20274,  Scikit-learn 
20274, Xgboost 
20274, Keras 
20274,  TensorFlow 
20275, Caret 
20275, Tidymodels 
20278, Keras 
20278, PyTorch 
20278,  Scikit-learn 
20278,  TensorFlow 
20281, Xgboost 
20281,  Scikit-learn 
20281, CatBoost 
20281, LightGBM 
20281,  TensorFlow 
20281, Keras 
20282,  Scikit-learn 
20283,  TensorFlow 
20283,  Scikit-learn 
20285,  TensorFlow 
20285, Huggingface 
20285, Keras 
20285,  Scikit-learn 
20285, Xgboost 
20285, Caret 
20285, CatBoost 
20285, LightGBM 
20286, Fast.ai 
20286, Xgboost 
20286,  Scikit-learn 
20286, LightGBM 
20286, PyTorch 
20286, CatBoost 
20287,  Scikit-learn 
20287,  TensorFlow 
20287, JAX 
20287, LightGBM 
20288,  Scikit-learn 
20290,  Scikit-learn 
20290, Keras 
20292,  Scikit-learn 
20294, Keras 
20294, PyTorch 
20295, Keras 
20295,  TensorFlow 
20295,  Scikit-learn 
20296,  Scikit-learn 
20296,  TensorFlow 
20296, Keras 
20297,  Scikit-learn 
20297, PyTorch 
20297, Huggingface 
20299,  TensorFlow 
20299,  Scikit-learn 
20301,  TensorFlow 
20301, Keras 
20301, Caret 
20301, Tidymodels 
20302, PyTorch 
20302, Keras 
20302,  TensorFlow 
20302, LightGBM 
20303, Keras 
20303,  TensorFlow 
20303, PyTorch 
20306,  Scikit-learn 
20306,  TensorFlow 
20308, Keras 
20308,  TensorFlow 
20308,  Scikit-learn 
20310,  TensorFlow 
20310,  Scikit-learn 
20310, Keras 
20311, PyTorch 
20313,Other
20318, Keras 
20318,  TensorFlow 
20318, PyTorch 
20318, Xgboost 
20318,  Scikit-learn 
20319, Xgboost 
20319,  Scikit-learn 
20319, Keras 
20319,  TensorFlow 
20319, PyTorch 
20322,  Scikit-learn 
20322, PyTorch 
20322, Fast.ai 
20323,  TensorFlow 
20323, Xgboost 
20323, CatBoost 
20323, PyTorch Lightning 
20323, LightGBM 
20323,  Scikit-learn 
20323, Keras 
20324, PyTorch 
20324,  Scikit-learn 
20325,  Scikit-learn 
20325, PyTorch 
20325, Fast.ai 
20325, Xgboost 
20325, LightGBM 
20328,  Scikit-learn 
20328,  TensorFlow 
20329, Fast.ai 
20329,  Scikit-learn 
20329,  TensorFlow 
20329, Xgboost 
20330, Xgboost 
20330,  Scikit-learn 
20330, Keras 
20330,  TensorFlow 
20333, PyTorch 
20333,  TensorFlow 
20336, CatBoost 
20336, LightGBM 
20336, Xgboost 
20336,  Scikit-learn 
20339,  Scikit-learn 
20339, PyTorch 
20339, Keras 
20339,  TensorFlow 
20341,  TensorFlow 
20342, Xgboost 
20342,  Scikit-learn 
20342, Huggingface 
20342, PyTorch 
20342, LightGBM 
20342, CatBoost 
20344,  Scikit-learn 
20344, CatBoost 
20344, Xgboost 
20345, LightGBM 
20345, Caret 
20345, JAX 
20345,  Scikit-learn 
20345, Tidymodels 
20345, Fast.ai 
20345, PyTorch 
20345, PyTorch Lightning 
20345,  TensorFlow 
20345, Keras 
20345, Xgboost 
20345, CatBoost 
20345, Huggingface 
20348,  TensorFlow 
20348, Xgboost 
20348, Keras 
20348,  Scikit-learn 
20350, Xgboost 
20350, Caret 
20350, LightGBM 
20350,  Scikit-learn 
20352, PyTorch Lightning 
20353,  Scikit-learn 
20356,  TensorFlow 
20356, Tidymodels 
20356,  Scikit-learn 
20357,  Scikit-learn 
20357, Keras 
20362,  Scikit-learn 
20364,  Scikit-learn 
20364, PyTorch 
20364,  TensorFlow 
20364, Xgboost 
20364, Keras 
20364, LightGBM 
20364, CatBoost 
20366,  Scikit-learn 
20367,  Scikit-learn 
20367,  TensorFlow 
20368, Xgboost 
20368,  TensorFlow 
20368, PyTorch 
20368,  Scikit-learn 
20372,  Scikit-learn 
20373,  TensorFlow 
20373, Xgboost 
20373, Keras 
20373, PyTorch 
20374,  Scikit-learn 
20374,  TensorFlow 
20374,Other
20375,  Scikit-learn 
20376, CatBoost 
20377, Keras 
20377,  TensorFlow 
20377, Tidymodels 
20377, CatBoost 
20377,  Scikit-learn 
20377, PyTorch 
20382,  TensorFlow 
20382,  Scikit-learn 
20382, Keras 
20383,  Scikit-learn 
20383, PyTorch Lightning 
20383,  TensorFlow 
20383, PyTorch 
20383, JAX 
20384, Tidymodels 
20384, Caret 
20384, Huggingface 
20385,  TensorFlow 
20385,  Scikit-learn 
20388, PyTorch 
20388, Keras 
20388,  TensorFlow 
20388, PyTorch Lightning 
20392, Keras 
20392,  TensorFlow 
20392,  Scikit-learn 
20394,  Scikit-learn 
20394, Xgboost 
20394, Keras 
20394,  TensorFlow 
20394, PyTorch 
20395, LightGBM 
20395, Xgboost 
20395,  Scikit-learn 
20396,  Scikit-learn 
20396, Xgboost 
20398,  TensorFlow 
20398, PyTorch 
20398,  Scikit-learn 
20398, Fast.ai 
20402,  Scikit-learn 
20402,  TensorFlow 
20402, Keras 
20407,  Scikit-learn 
20409, JAX 
20409,  TensorFlow 
20409,  Scikit-learn 
20409, Keras 
20409, Tidymodels 
20409, LightGBM 
20409, Huggingface 
20409, CatBoost 
20409, PyTorch 
20409, Fast.ai 
20409, Xgboost 
20409, Caret 
20409, PyTorch Lightning 
20411,  TensorFlow 
20411, PyTorch 
20412, PyTorch 
20412, Keras 
20412,  Scikit-learn 
20412,  TensorFlow 
20412, Huggingface 
20412, Xgboost 
20413,  TensorFlow 
20416,Other
20416, PyTorch Lightning 
20416, PyTorch 
20420,  Scikit-learn 
20423,  Scikit-learn 
20423, Keras 
20423,  TensorFlow 
20423, PyTorch 
20423, Xgboost 
20424, Fast.ai 
20424, Keras 
20424,  TensorFlow 
20424,  Scikit-learn 
20424, Xgboost 
20424, Huggingface 
20425,Other
20426,  Scikit-learn 
20428, Tidymodels 
20428, Xgboost 
20428, Keras 
20428,  Scikit-learn 
20428, Caret 
20428,  TensorFlow 
20429, Keras 
20429,  Scikit-learn 
20429,  TensorFlow 
20429, PyTorch 
20430,  TensorFlow 
20430, Keras 
20430,  Scikit-learn 
20430, Xgboost 
20432, PyTorch 
20432,  Scikit-learn 
20432, Xgboost 
20433, Huggingface 
20433,  TensorFlow 
20433, Keras 
20433, PyTorch Lightning 
20433,  Scikit-learn 
20433, Xgboost 
20433, PyTorch 
20434, PyTorch 
20434,  TensorFlow 
20434,Other
20434, Keras 
20434, Xgboost 
20434,  Scikit-learn 
20434, LightGBM 
20437, Xgboost 
20437,  Scikit-learn 
20437, Keras 
20437,  TensorFlow 
20438,  TensorFlow 
20438,  Scikit-learn 
20438, JAX 
20438, Keras 
20438, Huggingface 
20440, PyTorch 
20440,  TensorFlow 
20440, Keras 
20440,  Scikit-learn 
20444,  Scikit-learn 
20446,  Scikit-learn 
20446, Keras 
20446,  TensorFlow 
20446, Huggingface 
20448,  Scikit-learn 
20448,  TensorFlow 
20452, Keras 
20452,  TensorFlow 
20452,  Scikit-learn 
20454, LightGBM 
20454,  Scikit-learn 
20454, Xgboost 
20456,  Scikit-learn 
20456, Xgboost 
20456, LightGBM 
20456, Keras 
20457, PyTorch 
20457,  Scikit-learn 
20457,  TensorFlow 
20457, Xgboost 
20459,  Scikit-learn 
20459,  TensorFlow 
20466, Keras 
20466, Huggingface 
20466, Xgboost 
20466,  TensorFlow 
20466, PyTorch 
20466,  Scikit-learn 
20467,  TensorFlow 
20467, CatBoost 
20467, Xgboost 
20469,  TensorFlow 
20469,  Scikit-learn 
20469, PyTorch 
20469, Keras 
20472, CatBoost 
20472,  TensorFlow 
20472, LightGBM 
20472, Xgboost 
20472,  Scikit-learn 
20472, Keras 
20472, PyTorch 
20474,  TensorFlow 
20474, Keras 
20475,  Scikit-learn 
20476,  TensorFlow 
20476,  Scikit-learn 
20476, Keras 
20478, Caret 
20480, PyTorch 
20480,  TensorFlow 
20484, Fast.ai 
20484, PyTorch 
20484,  Scikit-learn 
20484,  TensorFlow 
20486, Xgboost 
20486,  Scikit-learn 
20486, Keras 
20488,  Scikit-learn 
20488, Xgboost 
20491, Huggingface 
20492, JAX 
20493,  Scikit-learn 
20494,  Scikit-learn 
20494,  TensorFlow 
20494, Keras 
20495, Huggingface 
20495, PyTorch 
